aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
'\'(0.202352-1.009051]\'','\'(-0.018259-0.831092]\'','\'(-1.446672--0.503978]\'','\'(-3.634994--2.99211]\'','\'(0.127283-0.607406]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(0.708893-1.524288]\'','\'(0.542154-1.419568]\'','\'(2.472591-3.109302]\'','\'(1.051029-1.904406]\'','\'(2.990707-3.895495]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(-inf--1.454194]\'','\'(-3.156132--2.559148]\'','\'(0.879076-1.656446]\'','\'(-0.848001-0.020548]\'','\'(-3.28598--2.710995]\'','\'(-0.829552-0.179126]\'','\'(0.85118-1.826402]\'','\'(-0.001848-0.80234]\'','\'(3.629673-4.716944]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-0.972712--0.377243]\'','\'(-0.697776-0.188043]\'','\'(-0.100001-0.52465]\'','\'(-1.671563--0.943569]\'','\'(0.332523-0.952764]\'','\'(0.616887-1.376039]\'','\'(-2.534696--1.760575]\'','\'(-2.138881--1.423223]\'','\'(-0.477967-0.071906]\'','\'(3.752508-4.92782]\'','\'(2.0418-2.738165]\'','\'(1.466026-2.473761]\'','\'(2.047919-2.66326]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(-0.841357--0.010172]\'','\'(-0.597726-0.49759]\'','\'(1.810777-2.64913]\'','\'(0.602831-1.486643]\'',2.126806
'\'(-0.604347-0.202352]\'','\'(1.680443-2.529795]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(-0.234604-0.472306]\'','\'(1.606241-2.58902]\'','\'(-0.921897--0.106502]\'','\'(-2.090085--1.212672]\'','\'(0.562455-1.199167]\'','\'(0.197651-1.051029]\'','\'(0.276343-1.181131]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(0.101706-0.879076]\'','\'(1.757648-2.626198]\'','\'(-3.28598--2.710995]\'','\'(-3.855584--2.846907]\'','\'(2.801625-3.776847]\'','\'(-1.610222--0.806035]\'','\'(-1.806683--0.719412]\'','\'(-2.121166--1.040832]\'','\'(-1.51749--0.361062]\'','\'(-1.56818--0.972712]\'','\'(0.188043-1.073863]\'','\'(-1.973956--1.349305]\'','\'(-2.399557--1.671563]\'','\'(0.952764-1.573005]\'','\'(-0.142266-0.616887]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-1.02784--0.477967]\'','\'(0.22657-1.401883]\'','\'(1.345436-2.0418]\'','\'(0.458292-1.466026]\'','\'(0.817237-1.432578]\'','\'(-0.882688--0.354959]\'','\'(1.557924-2.179244]\'','\'(-3.083308--2.138521]\'','\'(0.821012-1.652197]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(-0.280981-0.602831]\'',3.298235
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-1.446672--0.503978]\'','\'(-1.063459--0.420576]\'','\'(0.127283-0.607406]\'','\'(0.472306-1.179217]\'','\'(1.606241-2.58902]\'','\'(2.339683-3.155078]\'','\'(1.419568-2.296981]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(-0.628445-0.276343]\'','\'(0.098638-1.078446]\'','\'(-0.427466-0.123676]\'','\'(0.163204-0.971903]\'','\'(-0.171212-0.425772]\'','\'(0.101706-0.879076]\'','\'(0.889098-1.757648]\'','\'(-0.986039--0.411053]\'','\'(-2.846907--1.838229]\'','\'(-1.099265--0.124042]\'','\'(-1.610222--0.806035]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-1.56818--0.972712]\'','\'(-0.697776-0.188043]\'','\'(-1.349305--0.724653]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(0.561787-1.335907]\'','\'(0.008095-0.723754]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(-0.743659--0.047294]\'','\'(-0.549442-0.458292]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(-0.306037-0.315283]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(0.134073-0.972425]\'','\'(-0.280981-0.602831]\'',0.663217
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-5.217449--4.274755]\'','\'(-2.99211--2.349227]\'','\'(2.527895-3.008017]\'','\'(1.886127-2.593038]\'','\'(4.554576-5.537354]\'','\'(2.339683-3.155078]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(2.757784-3.611161]\'','\'(2.085919-2.990707]\'','\'(4.017868-inf)\'','\'(1.777101-2.328243]\'','\'(2.589302-3.398001]\'','\'(-2.559148--1.962164]\'','\'(3.211187-3.988557]\'','\'(3.494748-4.363298]\'','\'(-3.28598--2.710995]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-3.218597--2.414409]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(4.264648-5.421076]\'','\'(-0.972712--0.377243]\'','\'(2.845501-3.731321]\'','\'(-1.973956--1.349305]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-3.308816--2.534696]\'','\'(-4.285858--3.570199]\'','\'(-3.227331--2.677459]\'','\'(3.752508-4.92782]\'','\'(-0.047294-0.649071]\'','\'(3.481495-4.489229]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-2.138521--1.193735]\'','\'(2.483382-3.314566]\'','\'(3.78354-4.878856]\'','\'(1.810777-2.64913]\'','\'(3.254266-4.138078]\'',2.040721
'\'(-0.604347-0.202352]\'','\'(1.680443-2.529795]\'','\'(-0.503978-0.438716]\'','\'(-1.063459--0.420576]\'','\'(0.127283-0.607406]\'','\'(1.179217-1.886127]\'','\'(-1.342093--0.359315]\'','\'(0.708893-1.524288]\'','\'(1.419568-2.296981]\'','\'(3.109302-3.746014]\'','\'(-1.509104--0.655727]\'','\'(-1.533232--0.628445]\'','\'(-1.860976--0.881169]\'','\'(-0.427466-0.123676]\'','\'(0.971903-1.780603]\'','\'(0.425772-1.022756]\'','\'(-0.675664-0.101706]\'','\'(0.020548-0.889098]\'','\'(-1.561024--0.986039]\'','\'(-1.838229--0.829552]\'','\'(-1.099265--0.124042]\'','\'(-0.806035--0.001848]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(3.108221-4.264648]\'','\'(-3.354586--2.759117]\'','\'(-1.583595--0.697776]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(2.894343-3.653495]\'','\'(0.561787-1.335907]\'','\'(0.723754-1.439413]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(-0.743659--0.047294]\'','\'(-1.557176--0.549442]\'','\'(2.047919-2.66326]\'','\'(-2.465874--1.938145]\'','\'(-0.306037-0.315283]\'','\'(-0.248948-0.695839]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(-1.542632--0.70428]\'','\'(-1.164792--0.280981]\'',2.430605
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(0.222308-0.865191]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(0.623463-1.606241]\'','\'(0.708893-1.524288]\'','\'(-0.335259-0.542154]\'','\'(1.835879-2.472591]\'','\'(-0.655727-0.197651]\'','\'(-1.533232--0.628445]\'','\'(-0.881169-0.098638]\'','\'(0.123676-0.674818]\'','\'(0.163204-0.971903]\'','\'(-0.171212-0.425772]\'','\'(0.101706-0.879076]\'','\'(-0.848001-0.020548]\'','\'(-0.986039--0.411053]\'','\'(-1.838229--0.829552]\'','\'(-0.124042-0.85118]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(0.039502-1.119835]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(-0.697776-0.188043]\'','\'(-1.349305--0.724653]\'','\'(-0.943569--0.215575]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(0.561787-1.335907]\'','\'(0.008095-0.723754]\'','\'(-1.02784--0.477967]\'','\'(6.103133-7.278445]\'','\'(-0.743659--0.047294]\'','\'(-0.549442-0.458292]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(-1.542632--0.70428]\'','\'(-0.280981-0.602831]\'',2.751468
'\'(-2.217746--1.411047]\'','\'(2.529795-3.379146]\'','\'(-3.332061--2.389366]\'','\'(-1.063459--0.420576]\'','\'(2.047773-2.527895]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(3.109302-3.746014]\'','\'(1.904406-2.757784]\'','\'(-1.533232--0.628445]\'','\'(3.038061-4.017868]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-1.36518--0.768196]\'','\'(2.433817-3.211187]\'','\'(1.757648-2.626198]\'','\'(-2.710995--2.136009]\'','\'(-3.855584--2.846907]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(1.959682-2.845501]\'','\'(-1.973956--1.349305]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(4.92782-6.103133]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(2.66326-3.278601]\'','\'(-1.938145--1.410416]\'','\'(-0.306037-0.315283]\'','\'(-2.138521--1.193735]\'','\'(3.314566-4.145751]\'','\'(3.78354-4.878856]\'','\'(0.134073-0.972425]\'','\'(2.370454-3.254266]\'',2.046049
'\'(-1.411047--0.604347]\'','\'(-0.018259-0.831092]\'','\'(-2.389366--1.446672]\'','\'(-2.99211--2.349227]\'','\'(0.607406-1.087528]\'','\'(3.299948-4.006859]\'','\'(-0.359315-0.623463]\'','\'(2.339683-3.155078]\'','\'(0.542154-1.419568]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(2.085919-2.990707]\'','\'(-0.881169-0.098638]\'','\'(1.225959-1.777101]\'','\'(1.780603-2.589302]\'','\'(-3.156132--2.559148]\'','\'(0.101706-0.879076]\'','\'(-0.848001-0.020548]\'','\'(-0.986039--0.411053]\'','\'(-2.846907--1.838229]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(2.542402-3.629673]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-2.759117--2.163649]\'','\'(-1.583595--0.697776]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-2.534696--1.760575]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(6.103133-7.278445]\'','\'(1.345436-2.0418]\'','\'(-0.549442-0.458292]\'','\'(2.66326-3.278601]\'','\'(-2.465874--1.938145]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(2.483382-3.314566]\'','\'(0.49759-1.592907]\'','\'(1.810777-2.64913]\'','\'(-0.280981-0.602831]\'',0.607947
'\'(-2.217746--1.411047]\'','\'(2.529795-3.379146]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(1.087528-1.56765]\'','\'(2.593038-3.299948]\'','\'(2.58902-3.571798]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(1.051029-1.904406]\'','\'(-0.628445-0.276343]\'','\'(0.098638-1.078446]\'','\'(0.674818-1.225959]\'','\'(0.971903-1.780603]\'','\'(-1.36518--0.768196]\'','\'(0.879076-1.656446]\'','\'(0.889098-1.757648]\'','\'(-2.136009--1.561024]\'','\'(-3.855584--2.846907]\'','\'(0.85118-1.826402]\'','\'(-2.414409--1.610222]\'','\'(3.629673-4.716944]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-3.354586--2.759117]\'','\'(0.188043-1.073863]\'','\'(-1.349305--0.724653]\'','\'(-0.943569--0.215575]\'','\'(1.573005-2.193247]\'','\'(2.135191-2.894343]\'','\'(-0.212334-0.561787]\'','\'(-0.707564-0.008095]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(1.432578-2.047919]\'','\'(-2.993603--2.465874]\'','\'(-0.306037-0.315283]\'','\'(-3.083308--2.138521]\'','\'(1.652197-2.483382]\'','\'(2.688223-3.78354]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',0.036415
'\'(-4.637844--3.831144]\'','\'(5.077849-inf)\'','\'(-4.274755--3.332061]\'','\'(-1.706343--1.063459]\'','\'(2.047773-2.527895]\'','\'(1.886127-2.593038]\'','\'(5.537354-inf)\'','\'(0.708893-1.524288]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(3.611161-inf)\'','\'(-0.628445-0.276343]\'','\'(4.017868-inf)\'','\'(-0.427466-0.123676]\'','\'(1.780603-2.589302]\'','\'(-0.768196--0.171212]\'','\'(3.988557-inf)\'','\'(2.626198-3.494748]\'','\'(-1.561024--0.986039]\'','\'(-1.838229--0.829552]\'','\'(-2.074487--1.099265]\'','\'(-4.826971--4.022784]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(0.795365-1.951793]\'','\'(-0.377243-0.218225]\'','\'(2.845501-3.731321]\'','\'(-0.724653--0.100001]\'','\'(-3.12755--2.399557]\'','\'(-0.287719-0.332523]\'','\'(-0.901418--0.142266]\'','\'(-0.212334-0.561787]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(1.401883-2.577195]\'','\'(-0.743659--0.047294]\'','\'(3.481495-4.489229]\'','\'(0.817237-1.432578]\'','\'(-0.354959-0.17277]\'','\'(-0.306037-0.315283]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(5.974173-inf)\'','\'(-0.70428-0.134073]\'','\'(3.254266-4.138078]\'',-1.691839
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-3.332061--2.389366]\'','\'(-2.349227--1.706343]\'','\'(2.047773-2.527895]\'','\'(1.179217-1.886127]\'','\'(0.623463-1.606241]\'','\'(3.155078-3.970473]\'','\'(1.419568-2.296981]\'','\'(3.109302-3.746014]\'','\'(-0.655727-0.197651]\'','\'(2.085919-2.990707]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(2.589302-3.398001]\'','\'(-3.156132--2.559148]\'','\'(0.879076-1.656446]\'','\'(0.889098-1.757648]\'','\'(-2.136009--1.561024]\'','\'(-0.829552-0.179126]\'','\'(2.801625-3.776847]\'','\'(-2.414409--1.610222]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(-3.354586--2.759117]\'','\'(-0.697776-0.188043]\'','\'(-1.973956--1.349305]\'','\'(-1.671563--0.943569]\'','\'(2.193247-2.813488]\'','\'(2.894343-3.653495]\'','\'(-3.308816--2.534696]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(4.92782-6.103133]\'','\'(-0.047294-0.649071]\'','\'(-0.549442-0.458292]\'','\'(2.66326-3.278601]\'','\'(-2.993603--2.465874]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(3.314566-4.145751]\'','\'(2.688223-3.78354]\'','\'(3.487482-4.325835]\'','\'(-0.280981-0.602831]\'',1.306869
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-3.332061--2.389366]\'','\'(-2.349227--1.706343]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(2.339683-3.155078]\'','\'(1.419568-2.296981]\'','\'(1.835879-2.472591]\'','\'(1.904406-2.757784]\'','\'(1.181131-2.085919]\'','\'(2.058253-3.038061]\'','\'(1.777101-2.328243]\'','\'(1.780603-2.589302]\'','\'(-2.559148--1.962164]\'','\'(2.433817-3.211187]\'','\'(2.626198-3.494748]\'','\'(-3.28598--2.710995]\'','\'(-0.829552-0.179126]\'','\'(1.826402-2.801625]\'','\'(-1.610222--0.806035]\'','\'(3.629673-4.716944]\'','\'(4.360837-5.441171]\'','\'(3.108221-4.264648]\'','\'(-1.56818--0.972712]\'','\'(1.959682-2.845501]\'','\'(-1.973956--1.349305]\'','\'(-2.399557--1.671563]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-3.308816--2.534696]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(0.649071-1.345436]\'','\'(2.473761-3.481495]\'','\'(0.817237-1.432578]\'','\'(-1.938145--1.410416]\'','\'(1.557924-2.179244]\'','\'(-0.248948-0.695839]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(2.64913-3.487482]\'','\'(2.370454-3.254266]\'',2.883588
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-4.274755--3.332061]\'','\'(-1.706343--1.063459]\'','\'(2.047773-2.527895]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(0.708893-1.524288]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(2.757784-3.611161]\'','\'(-1.533232--0.628445]\'','\'(2.058253-3.038061]\'','\'(0.674818-1.225959]\'','\'(0.163204-0.971903]\'','\'(-1.962164--1.36518]\'','\'(2.433817-3.211187]\'','\'(2.626198-3.494748]\'','\'(-1.561024--0.986039]\'','\'(-0.829552-0.179126]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(0.795365-1.951793]\'','\'(-0.972712--0.377243]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-3.12755--2.399557]\'','\'(0.332523-0.952764]\'','\'(-0.142266-0.616887]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(4.92782-6.103133]\'','\'(0.649071-1.345436]\'','\'(3.481495-4.489229]\'','\'(2.047919-2.66326]\'','\'(-0.882688--0.354959]\'','\'(-0.306037-0.315283]\'','\'(-1.193735--0.248948]\'','\'(2.483382-3.314566]\'','\'(3.78354-4.878856]\'','\'(0.972425-1.810777]\'','\'(2.370454-3.254266]\'',0.57965
'\'(-0.604347-0.202352]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(1.606241-2.58902]\'','\'(3.155078-3.970473]\'','\'(-inf--2.967499]\'','\'(1.835879-2.472591]\'','\'(1.051029-1.904406]\'','\'(-0.628445-0.276343]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-1.36518--0.768196]\'','\'(1.656446-2.433817]\'','\'(1.757648-2.626198]\'','\'(-1.561024--0.986039]\'','\'(-5.87294--4.864262]\'','\'(-0.124042-0.85118]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-2.598608--1.973956]\'','\'(-3.855544--3.12755]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-4.972881--4.028094]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(1.486643-2.370454]\'',2.269653
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-1.706343--1.063459]\'','\'(0.127283-0.607406]\'','\'(1.179217-1.886127]\'','\'(1.606241-2.58902]\'','\'(2.339683-3.155078]\'','\'(-0.335259-0.542154]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(0.098638-1.078446]\'','\'(0.123676-0.674818]\'','\'(0.971903-1.780603]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.889098-1.757648]\'','\'(-1.561024--0.986039]\'','\'(-3.855584--2.846907]\'','\'(-2.074487--1.099265]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-1.56818--0.972712]\'','\'(1.073863-1.959682]\'','\'(-1.349305--0.724653]\'','\'(-3.855544--3.12755]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-2.85454--2.138881]\'','\'(-2.127586--1.577713]\'','\'(6.103133-7.278445]\'','\'(-0.743659--0.047294]\'','\'(0.458292-1.466026]\'','\'(2.66326-3.278601]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(-0.70428-0.134073]\'','\'(0.602831-1.486643]\'',2.016576
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-5.217449--4.274755]\'','\'(-1.706343--1.063459]\'','\'(2.527895-3.008017]\'','\'(0.472306-1.179217]\'','\'(3.571798-4.554576]\'','\'(2.339683-3.155078]\'','\'(-0.335259-0.542154]\'','\'(1.199167-1.835879]\'','\'(2.757784-3.611161]\'','\'(1.181131-2.085919]\'','\'(3.038061-4.017868]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-1.962164--1.36518]\'','\'(3.211187-3.988557]\'','\'(3.494748-4.363298]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(-1.099265--0.124042]\'','\'(-4.022784--3.218597]\'','\'(3.629673-4.716944]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-3.12755--2.399557]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-3.227331--2.677459]\'','\'(0.22657-1.401883]\'','\'(-0.743659--0.047294]\'','\'(3.481495-4.489229]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.315283-0.936604]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(3.78354-4.878856]\'','\'(1.810777-2.64913]\'','\'(3.254266-4.138078]\'',2.857453
'\'(-2.217746--1.411047]\'','\'(-0.018259-0.831092]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(-0.234604-0.472306]\'','\'(-0.359315-0.623463]\'','\'(2.339683-3.155078]\'','\'(0.542154-1.419568]\'','\'(3.109302-3.746014]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(1.777101-2.328243]\'','\'(-0.645495-0.163204]\'','\'(-1.36518--0.768196]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-1.561024--0.986039]\'','\'(-1.838229--0.829552]\'','\'(2.801625-3.776847]\'','\'(-2.414409--1.610222]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-3.950054--3.354586]\'','\'(-0.697776-0.188043]\'','\'(-1.973956--1.349305]\'','\'(-2.399557--1.671563]\'','\'(2.193247-2.813488]\'','\'(2.894343-3.653495]\'','\'(-1.760575--0.986455]\'','\'(-2.85454--2.138881]\'','\'(-0.477967-0.071906]\'','\'(4.92782-6.103133]\'','\'(1.345436-2.0418]\'','\'(-0.549442-0.458292]\'','\'(2.66326-3.278601]\'','\'(-2.993603--2.465874]\'','\'(2.179244-2.800565]\'','\'(-1.193735--0.248948]\'','\'(0.821012-1.652197]\'','\'(0.49759-1.592907]\'','\'(1.810777-2.64913]\'','\'(-0.280981-0.602831]\'',1.449578
'\'(-1.411047--0.604347]\'','\'(2.529795-3.379146]\'','\'(-3.332061--2.389366]\'','\'(-1.063459--0.420576]\'','\'(1.087528-1.56765]\'','\'(1.179217-1.886127]\'','\'(2.58902-3.571798]\'','\'(2.339683-3.155078]\'','\'(0.542154-1.419568]\'','\'(3.109302-3.746014]\'','\'(1.051029-1.904406]\'','\'(0.276343-1.181131]\'','\'(1.078446-2.058253]\'','\'(-0.978607--0.427466]\'','\'(2.589302-3.398001]\'','\'(-1.36518--0.768196]\'','\'(0.879076-1.656446]\'','\'(0.020548-0.889098]\'','\'(-2.710995--2.136009]\'','\'(-1.838229--0.829552]\'','\'(-1.099265--0.124042]\'','\'(-1.610222--0.806035]\'','\'(3.629673-4.716944]\'','\'(2.200169-3.280503]\'','\'(4.264648-5.421076]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-0.724653--0.100001]\'','\'(-0.215575-0.512419]\'','\'(2.193247-2.813488]\'','\'(2.135191-2.894343]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(6.103133-7.278445]\'','\'(-inf--1.440024]\'','\'(1.466026-2.473761]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(-1.548678--0.927358]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(1.592907-2.688223]\'','\'(-0.70428-0.134073]\'','\'(1.486643-2.370454]\'',3.260018
