N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Dry,Dry,Wet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,None,None,Marked,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul16_Aug10,B,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,Stifling,Moderate,None,B,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,VeryMoist,Steep,NoMajor,Other,E_W_N,LittleChange,Other,NWQuad,LVorOther,DenvCyclone
Down,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,None,Strong,DCVZFavor,Weak,None,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,N1GtLIGt_4,Instability,Average,Average,GJ,PartInhibit,Moderate,None,G,SIG,SIG,SVR,LowSHighN,Steep,Dry,Steep,OtherRapid,MoistMDryL,DryLine,LittleChange,Other,LV,Westerly,WidespdDnsl
Down,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,PC,PC,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,May15_Jun14,B,AB,Stifling,LessThanAve,LessThanAve,ABI,LILt_8,Neutral,MoreUnstable,Average,B,PartInhibit,Moderate,None,B,XNIL,XNIL,SIG,LowSHighN,Stable,Dry,CloseToDryAd,NoMajor,DryMMoistL,DryLine,LittleChange,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,Neutral,Wet,Neutral,Neutral,Cloudy,Cloudy,Cloudy,PC,Strong,Strong,Other,None,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,C,CThruK,Stifling,Average,MoreThanAve,CDEJ,LILt_8,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,SigNegative,None,NWQuad,LVorOther,LongAnticyc
Down,Down,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,Cloudy,Cloudy,Cloudy,None,None,StrongWest,None,Strong,Strong,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Stability,Average,MoreUnstable,HI,None,Moderate,Moderate,I,SVR,SVR,SVR,LowSHighN,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,QStationary,SWQuad,LVorOther,E_NE
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,Clear,PC,Clear,PC,Weak,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,SVR,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,MoreUnstable,Average,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,SVR,LowEvrywhere,Steep,VeryMoist,ModerateOrLe,StrongFront,Other,DryLine,SigPositive,Moving,NWQuad,Westerly,LV
Neutral,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Weak,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,SVR,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,LessUnstable,ACEFK,None,Moderate,Strong,E,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,DenvCyclone,SigNegative,None,SWQuad,LVorOther,LV
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Dry,Wet,Wet,PC,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,LIGt0,Instability,Average,MoreUnstable,ACEFK,None,Unfavorable,None,E,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,QStationary,SWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Neutral,Clear,Cloudy,Clear,Clear,Weak,Strong,Other,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,May15_Jun14,E,CThruK,Stifling,MoreThanAve,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,XNIL,XNIL,XNIL,LowNHighS,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,Clear,Clear,Clear,Clear,Weak,Weak,DCVZFavor,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,Aug11_Aug20,F,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,F,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Weak,None,F,XNIL,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,NegToPos,None,AllElse,LVorOther,LV
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Dry,PC,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,Jul2_Jul15,F,CThruK,PartInhibit,Average,Average,F,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,F,SIG,SIG,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,SigNegative,None,AllElse,LVorOther,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,VeryWet,Neutral,Wet,VeryWet,PC,Cloudy,Cloudy,Cloudy,None,None,DCVZFavor,None,None,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jun15_Jul1,E,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Unfavorable,None,E,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,Other,NegToPos,None,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Wet,PC,PC,PC,PC,None,Weak,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jul16_Aug10,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,None,Moderate,None,E,XNIL,SVR,SVR,LowNHighS,Steep,Average,Steep,NoMajor,MoistMDryL,None,SigNegative,None,AllElse,Westerly,DenvCyclone
Neutral,Neutral,WeakUp,Neutral,Neutral,Dry,Dry,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,Strong,Strong,Marked,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Aug20_Sep15,G,CThruK,Stifling,Average,Average,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Weak,None,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,E_W_S,LittleChange,Moving,SWQuad,Westerly,WidespdDnsl
Neutral,Neutral,Down,Neutral,Neutral,Dry,Wet,Dry,Dry,PC,Clear,PC,PC,Weak,Weak,StrongWest,Strong,None,Strong,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Strong,Strong,A,SVR,SVR,SVR,HighEvrywher,Stable,Average,CloseToDryAd,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,Strong,Strong,Other,None,Weak,None,Some,IncCapDecIns,Increasing,Neutral,Decreasing,SVR,May15_Jun14,I,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Weak,Moderate,I,XNIL,XNIL,SVR,LowSHighN,Steep,VeryMoist,ModerateOrLe,StrongFront,DryMMoistL,None,PosToNeg,Moving,NWQuad,LVorOther,DenvCyclone
Down,WeakUp,Down,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,Clear,Clear,Clear,Clear,None,Weak,Westerly,Weak,None,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,MoreUnstable,LessUnstable,B,Stifling,Strong,Strong,B,SIG,SIG,SIG,LowSHighN,Stable,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,LV,LVorOther,DenvCyclone
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,None,None,Westerly,None,Weak,None,None,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Strong,E,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,MoistMDryL,DenvCyclone,LittleChange,None,SWQuad,LVorOther,LV
StrongUp,Down,Neutral,WeakUp,WeakUp,Dry,Wet,VeryWet,VeryWet,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,HI,None,Moderate,Strong,I,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,LittleChange,QStationary,SWQuad,Westerly,LV
Down,StronUp,StrongUp,StrongUp,StrongUp,Neutral,Dry,Neutral,Wet,Clear,PC,PC,Cloudy,None,None,Westerly,None,Weak,Weak,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Jul16_Aug10,A,AB,PartInhibit,Average,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,Average,ACEFK,None,Moderate,Slight,A,SIG,SIG,SIG,LowAtStation,Stable,Average,Steep,StrongFront,Other,MovingFtorOt,PosToNeg,Moving,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,VeryWet,Wet,VeryWet,Clear,Clear,Clear,Clear,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,May15_Jun14,B,AB,Stifling,Average,Average,ABI,LILt_8,Stability,Average,Average,B,None,Unfavorable,None,B,SVR,SVR,SVR,LowNHighS,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,None,LittleChange,QStationary,LV,Westerly,SEQuad
WeakUp,Down,Neutral,Neutral,Neutral,Dry,Neutral,Wet,VeryWet,Clear,PC,PC,Cloudy,Weak,Weak,DCVZFavor,Weak,Weak,None,Some,IncCapDecIns,Increasing,Neutral,Decreasing,XNIL,Jul16_Aug10,F,CThruK,TotalInhibit,Average,MoreThanAve,F,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Weak,Moderate,F,SVR,SVR,SVR,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,Other,SigNegative,None,LV,LVorOther,E_NE
Down,Down,Neutral,Down,Down,Neutral,Neutral,Wet,Wet,Clear,Cloudy,Clear,Clear,Weak,Strong,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,K,CThruK,Stifling,Average,Average,K,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,None,Moderate,Strong,K,SIG,SVR,SVR,LowEvrywhere,Stable,Average,Steep,OtherRapid,DryMMoistL,None,PosToNeg,None,NWQuad,Westerly,WidespdDnsl
Neutral,Neutral,Down,Neutral,Neutral,Wet,VeryWet,VeryWet,Wet,PC,PC,PC,PC,None,None,Westerly,None,None,Weak,None,LittleChange,LittleChange,Neutral,Increasing,XNIL,May15_Jun14,B,AB,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,B,PartInhibit,Unfavorable,None,B,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Average,Steep,NoMajor,Other,MovingFtorOt,PosToNeg,Moving,AllElse,Westerly,DenvCyclone
WeakUp,StronUp,Neutral,WeakUp,WeakUp,VeryWet,Dry,Dry,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Strong,None,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,None,Weak,Moderate,D,SVR,SVR,SVR,LowSHighN,Stable,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,SigNegative,Other,SWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Dry,Wet,Dry,Neutral,Clear,PC,Cloudy,Cloudy,Weak,Strong,Other,None,Strong,None,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,LIGt0,Neutral,LessUnstable,LessUnstable,B,None,Moderate,Moderate,B,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,Other,AllElse,LVorOther,SEQuad
Neutral,StronUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,Negative,LittleChange,SVR,May15_Jun14,C,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,Average,LessUnstable,ACEFK,Stifling,Weak,None,C,XNIL,XNIL,SVR,Other,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,MoistMDryL,E_W_N,LittleChange,None,AllElse,Westerly,LongAnticyc
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,A,AB,Stifling,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,None,A,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,Westerly,SEQuad
Down,Neutral,StrongUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Weak,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SIG,May15_Jun14,D,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,D,None,Moderate,Strong,D,XNIL,SIG,SIG,LowSHighN,Stable,Average,CloseToDryAd,MarkedUpper,Other,DryLine,PosToNeg,None,SWQuad,Westerly,LongAnticyc
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul16_Aug10,J,CThruK,None,LessThanAve,LessThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Weak,None,J,SIG,SIG,SIG,Other,Steep,Average,ModerateOrLe,StrongFront,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LongAnticyc
Neutral,StronUp,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,Cloudy,Clear,PC,PC,None,None,DCVZFavor,None,Strong,Strong,None,DecCapIncIns,Decreasing,WeakPos,Increasing,XNIL,Jul16_Aug10,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,None,C,XNIL,SIG,SIG,LowEvrywhere,Steep,Average,CloseToDryAd,OtherRapid,Other,E_W_S,SigPositive,Other,SWQuad,Westerly,LongAnticyc
Down,Down,WeakUp,Down,Down,VeryWet,Neutral,Neutral,Dry,Clear,PC,PC,PC,Weak,Strong,DCVZFavor,None,Strong,Weak,Marked,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul16_Aug10,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,Average,HI,Stifling,Weak,None,I,SVR,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,DryLine,NegToPos,QStationary,SWQuad,Westerly,E_NE
Neutral,Down,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Other,None,None,None,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,Average,Average,GJ,PartInhibit,Strong,Strong,J,SVR,SVR,SVR,LowAtStation,Stable,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Jun15_Jul1,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,ACEFK,Stifling,Strong,None,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,MarkedUpper,Other,E_W_N,PosToNeg,Other,AllElse,Westerly,LongAnticyc
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,PC,Weak,Strong,Westerly,Weak,None,None,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Aug20_Sep15,G,CThruK,Stifling,MoreThanAve,Average,G,N1GtLIGt_4,Neutral,Average,Average,GJ,Stifling,Strong,None,G,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,NoMajor,MoistMDryL,None,NegToPos,None,NWQuad,Westerly,WidespdDnsl
Down,Neutral,Neutral,Down,Down,Wet,Wet,Neutral,Neutral,PC,Clear,PC,Cloudy,Weak,Strong,DCVZFavor,Weak,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,May15_Jun14,G,CThruK,PartInhibit,LessThanAve,MoreThanAve,G,N5GtLIGt_8,Neutral,MoreUnstable,LessUnstable,GJ,PartInhibit,Moderate,None,G,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,LittleChange,None,NWQuad,Westerly,LV
WeakUp,Down,StrongUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,PC,PC,PC,None,None,StrongWest,None,Weak,Weak,None,LittleChange,LittleChange,Neutral,Increasing,XNIL,Aug20_Sep15,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,B,None,Weak,Slight,B,SIG,SIG,SIG,LowMtsHighPl,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,Clear,PC,Clear,PC,None,Weak,Other,None,None,Strong,Some,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,XNIL,XNIL,SIG,LowSHighN,Steep,Average,Steep,StrongFront,MoistMDryL,E_W_N,NegToPos,None,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,VeryWet,Neutral,VeryWet,PC,Clear,PC,Cloudy,Strong,Strong,Westerly,Weak,None,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug20_Sep15,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,D,None,Moderate,Slight,D,SVR,SVR,SVR,LowNHighS,Steep,VeryMoist,Steep,NoMajor,Other,None,PosToNeg,Other,NWQuad,LVorOther,SEQuad
StrongUp,WeakUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,None,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,MoreThanAve,G,LIGt0,Neutral,LessUnstable,LessUnstable,GJ,None,Weak,None,G,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,Other,LittleChange,None,AllElse,Westerly,LongAnticyc
Neutral,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,StrongPos,LittleChange,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,D,None,Moderate,Moderate,D,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Dry,Steep,StrongFront,Other,E_W_S,SigNegative,None,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Down,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,Increasing,XNIL,May15_Jun14,B,AB,Stifling,Average,Average,ABI,LIGt0,Instability,Average,MoreUnstable,B,None,Weak,Slight,B,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,QStationary,SWQuad,LVorOther,SEQuad
WeakUp,Down,Neutral,Down,Down,Neutral,Dry,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Marked,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Aug11_Aug20,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,D,Stifling,Strong,Slight,D,SIG,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,SigNegative,Other,SWQuad,Westerly,SEQuad
Down,Neutral,Down,Neutral,Neutral,Dry,Neutral,Wet,Neutral,Cloudy,Clear,Cloudy,PC,Strong,Strong,DCVZFavor,Weak,None,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jun15_Jul1,D,CThruK,Stifling,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,D,None,Weak,Slight,D,XNIL,XNIL,XNIL,LowMtsHighPl,Steep,Average,Steep,MarkedUpper,Other,DryLine,SigNegative,None,NWQuad,LVorOther,SEQuad
Neutral,StronUp,Neutral,WeakUp,WeakUp,VeryWet,Dry,Wet,VeryWet,PC,Clear,PC,Cloudy,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Some,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jul16_Aug10,F,CThruK,PartInhibit,LessThanAve,LessThanAve,F,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,F,XNIL,XNIL,SIG,Other,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,QStationary,AllElse,LVorOther,LV
Down,Neutral,WeakUp,Down,Down,Wet,Dry,Neutral,Dry,Clear,PC,Clear,Clear,Weak,Weak,DCVZFavor,None,None,None,Some,IncCapDecIns,Increasing,WeakPos,Decreasing,SIG,Jun15_Jul1,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Unfavorable,None,J,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,DenvCyclone
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,Wet,Wet,Neutral,Cloudy,Clear,Cloudy,Cloudy,None,None,Westerly,None,None,None,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,May15_Jun14,B,AB,Stifling,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,MoreUnstable,B,PartInhibit,Moderate,Slight,B,SIG,SIG,SIG,Other,Stable,Dry,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,LittleChange,None,SWQuad,LVorOther,DenvCyclone
Down,WeakUp,Down,WeakUp,WeakUp,Wet,VeryWet,VeryWet,VeryWet,Clear,PC,Clear,PC,None,None,StrongWest,None,Weak,Weak,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,Unfavorable,None,G,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,CloseToDryAd,NoMajor,Other,None,LittleChange,None,NWQuad,Westerly,WidespdDnsl
